2013,1,c#,1889
2013,1,c++,1629
2013,1,html,278
2013,1,ios,426
2013,1,iphone,132
2013,1,java,2666
2013,1,javascript,2676
2013,1,jquery,2512
2013,1,php,3048
2013,1,python,1813
2013,1,sql,535
2013,1,windows,32
2013,1,wordpress,339
2013,1,xcode,102
2013,2,android,3619
2013,2,c#,1780
2013,2,c++,1682
2013,2,html,287
2013,2,ios,440
2013,2,iphone,76
2013,2,java,2673
2013,2,javascript,2813
2013,2,jquery,2680
2013,2,php,2822
2013,2,python,1885
2013,2,sql,584
2013,2,windows,22
2013,2,wordpress,291
2013,2,xcode,91
2013,3,android,3818
2013,3,c#,1781
2013,3,c++,1543
2013,3,html,294
2013,3,ios,510
2013,3,iphone,65
2013,3,java,2886
2013,3,javascript,3005
2013,3,jquery,2795
2013,3,php,2952
2013,3,python,1975
2013,3,sql,527
2013,3,windows,31
2013,3,wordpress,345
2013,3,xcode,72
2013,4,android,3466
2013,4,c#,1779
2013,4,c++,2012
2013,4,html,286
2013,4,ios,444
2013,4,iphone,37
2013,4,java,3846
2013,4,javascript,3068
2013,4,jquery,2114
2013,4,php,3115
2013,4,python,2302
2013,4,sql,603
2013,4,windows,24
2013,4,wordpress,319
2013,4,xcode,74
2014,1,android,3800
2014,1,c#,2122
2014,1,c++,2107
2014,1,html,341
2014,1,ios,457
2014,1,iphone,40
2014,1,java,3363
2014,1,javascript,3263
2014,1,jquery,2090
2014,1,php,3517
2014,1,python,2436
2014,1,sql,698
2014,1,windows,29
2014,1,wordpress,375
2014,1,xcode,70
2014,2,android,3396
2014,2,c#,1750
2014,2,c++,1562
2014,2,html,271
2014,2,ios,502
2014,2,iphone,8
2014,2,java,2975
2014,2,javascript,2679
2014,2,jquery,1868
2014,2,php,2929
2014,2,python,2078
2014,2,sql,703
2014,2,swift,503
2014,2,windows,30
2014,2,wordpress,306
2014,2,xcode,75
2014,3,android,3032
2014,3,c#,1595
2014,3,c++,1435
2014,3,html,260
2014,3,ios,375
2014,3,iphone,16
2014,3,java,2881
2014,3,javascript,2562
2014,3,jquery,1604
2014,3,php,2476
2014,3,python,2059
2014,3,sql,651
2014,3,swift,461
2014,3,windows,29
2014,3,wordpress,325
2014,3,xcode,79
2014,4,android,2760
2014,4,c#,1477
2014,4,c++,1723
2014,4,html,259
2014,4,ios,347
2014,4,iphone,13
2014,4,java,3343
2014,4,javascript,2492
2014,4,jquery,1506
2014,4,php,2339
2014,4,python,2123
2014,4,sql,461
2014,4,swift,358
2014,4,windows,19
2014,4,wordpress,273
2014,4,xcode,65
2015,1,android,3054
2015,1,angular,9
2015,1,c#,1582
2015,1,c++,1783
2015,1,html,273
2015,1,ios,373
2015,1,iphone,9
2015,1,java,3399
2015,1,javascript,2655
2015,1,jquery,1452
2015,1,php,2486
2015,1,python,2301
2015,1,sql,441
2015,1,swift,454
2015,1,windows,38
2015,1,wordpress,300
2015,1,xcode,66
2015,2,android,3237
2015,2,angular,18
2015,2,c#,1726
2015,2,c++,1708
2015,2,html,251
2015,2,ios,396
2015,2,iphone,11
2015,2,java,3218
2015,2,javascript,2852
2015,2,jquery,1379
2015,2,php,2352
2015,2,python,2479
2015,2,sql,397
2015,2,swift,520
2015,2,windows,26
2015,2,wordpress,301
2015,2,xcode,66
2015,3,android,3410
2015,3,angular,41
2015,3,c#,1782
2015,3,c++,1457
2015,3,html,257
2015,3,ios,386
2015,3,iphone,4
2015,3,java,2914
2015,3,javascript,2911
2015,3,jquery,1325
2015,3,php,2594
2015,3,python,2426
2015,3,sql,471
2015,3,swift,503
2015,3,windows,27
2015,3,wordpress,267
2015,3,xcode,80
2015,4,android,3108
2015,4,angular,163
2015,4,c#,1833
2015,4,c++,1912
2015,4,html,260
2015,4,ios,373
2015,4,iphone,4
2015,4,java,3768
2015,4,javascript,3033
2015,4,jquery,1205
2015,4,php,2453
2015,4,python,2766
2015,4,sql,402
2015,4,swift,464
2015,4,windows,28
2015,4,wordpress,299
2015,4,xcode,83
2016,1,android,3160
2016,1,angular,534
2016,1,c#,1845
2016,1,c++,1751
2016,1,html,317
2016,1,ios,319
2016,1,iphone,5
2016,1,java,3443
2016,1,javascript,3165
2016,1,jquery,1199
2016,1,php,2863
2016,1,python,2777
