2008,ANDROID,40,0.06858005006343654
2009,ANDROID,2029,0.5903129327700776
2010,ANDROID,27548,3.9688691287447666
2011,ANDROID,88176,7.347565269054915
2012,ANDROID,132027,8.027397010406121
2013,ANDROID,158750,7.708918988609252
2014,ANDROID,170638,7.887860161725217
2015,ANDROID,169788,7.655853624883553
2016,ANDROID,167832,7.5473530840213705
2017,ANDROID,152268,6.804218518960411
2018,ANDROID,99904,6.459070913750612
