2008,ANDROID,40
2009,ANDROID,2029
2010,ANDROID,27548
2011,ANDROID,88176
2012,ANDROID,132027
2013,ANDROID,158750
2014,ANDROID,170638
2015,ANDROID,169788
2016,ANDROID,167832
2017,ANDROID,152268
2018,ANDROID,99904
